縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
花蓮縣,IV-45,玉里,277,400,E121.32297,N23.32561,台9線,玉里,安通,275,487,281,14,山嶺區,5.5,23.8,南,3.7,3.7,,,,2,,2.5,"3,021",31,110,0,208,717,"4,087","7,410","22,479",514,15,16,0.5,
花蓮縣,IV-46,安通,283,300,E121.33296,N23.29918,台9線,安通,竹田,281,14,292,31,山嶺區,11,12.4,北,3.7,,,,,2,,0.5,"4,011",72,116,0,126,541,"4,866","8,380","53,537",661,16,17,0.54,
花蓮縣,IV-46,安通,283,300,E121.33296,N23.29918,台9線,安通,竹田,281,14,292,31,山嶺區,11,12.4,南,3.7,,,,,2,,0.5,"3,818",84,146,0,129,427,"4,604","8,207","50,644",561,16,17,0.54,
花蓮縣,IV-47,富里,301,0,E121.24219,N23.16596,台9線,富里,池上,292,31,308,500,山嶺區,16.5,19.2,北,3.7,3.7,,,,1.8,,0.4,"2,763",54,129,0,90,558,"3,594","6,248","59,301",556,15,16,0.52,
花蓮縣,IV-47,富里,301,0,E121.24219,N23.16596,台9線,富里,池上,292,31,308,500,山嶺區,16.5,19.2,南,3.7,3.7,,,,1.8,,0.4,"3,100",62,111,0,96,559,"3,928","6,746","64,812",612,15,16,0.52,
花蓮縣,IV-48,荳蘭橋,1,700,E121.58792,N23.97422,台9丙線,花蓮文創園區,鯉魚潭,0,0,16,14,平原區,18,18.6,北,3.7,,,,,2,,3.6,"7,420",36,32,1,6,"5,187","12,682","10,171","202,912",808,17,18,0.51,
花蓮縣,IV-48,荳蘭橋,1,700,E121.58792,N23.97422,台9丙線,花蓮文創園區,鯉魚潭,0,0,16,14,平原區,18,18.6,南,3.7,,,,,2,,3.6,"6,975",38,42,1,4,"4,817","11,877","9,559","190,032",851,17,18,0.51,
花蓮縣,IV-49,鯉魚潭,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,16,14,22,738,平原區,4.7,8.6,北,3.5,,,,,-,,0.8,740,30,13,0,0,239,"1,022",946,"6,847",126,15,16,0.51,
花蓮縣,IV-49,鯉魚潭,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,16,14,22,738,平原區,4.7,8.6,南,3.5,,,,,-,,0.8,808,33,6,0,0,225,"1,072",999,"7,182",122,15,16,0.51,
宜蘭縣,IV-50,蘇澳管制站,2,300,E121.85743,N24.59444,台9丁線,蘇澳國中,東澳車站,0,0,17,290,丘陵區,4.2,10.6,北,4.8,,,,,-,,0.5,335,4,3,0,10,456,808,634,"13,978",81,15,16,0.61,
宜蘭縣,IV-50,蘇澳管制站,2,300,E121.85743,N24.59444,台9丁線,蘇澳國中,東澳車站,0,0,17,290,丘陵區,4.2,10.6,南,4.8,,,,,-,,0.5,238,2,3,0,6,394,643,480,"11,124",52,15,16,0.61,
宜蘭縣,IV-51,武塔葉家鄉,32,0,E121.77854,N24.44897,台9丁線,東澳車站,南溪,17,290,33,504,丘陵區,4.2,10.4,北,4.6,,,,,-,,0.6,242,1,173,0,480,108,"1,004","3,218","16,265",275,16,17,0.52,
宜蘭縣,IV-51,武塔葉家鄉,32,0,E121.77854,N24.44897,台9丁線,東澳車站,南溪,17,290,33,504,丘陵區,4.2,10.4,南,4.6,,,,,-,,0.6,199,6,143,0,431,64,843,"2,833","13,657",296,16,17,0.52,
花蓮縣,IV-52,花蓮大橋,5,900,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋,0,0,5,922,平原區,37.2,17.6,北,3.6,3.6,,,,-,,1.6,"3,954",124,33,0,21,797,"4,929","4,811","29,081",730,9,10,0.57,
花蓮縣,IV-52,花蓮大橋,5,900,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋,0,0,5,922,平原區,37.2,17.6,南,3.6,3.6,,,,-,,1.6,"4,598",169,32,0,49,906,"5,754","5,681","33,949",965,17,18,0.57,
花蓮縣,IV-53,水璉,23,0,E121.56353,N23.78609,台11線,花蓮大橋,水璉,5,922,24,27,丘陵區,13,14.4,北,3.5,,,,,2,,1.7,"1,726",51,36,0,20,251,"2,084","2,086","37,720",171,14,15,0.66,
花蓮縣,IV-53,水璉,23,0,E121.56353,N23.78609,台11線,花蓮大橋,水璉,5,922,24,27,丘陵區,13,14.4,南,3.5,,,,,2,,1.7,"2,028",126,42,0,37,317,"2,550","2,634","46,155",334,14,15,0.66,
花蓮縣,IV-54,磯碕,37,200,E121.54717,N23.70493,台11線,水璉,磯琦,24,27,37,500,平原區,4,7.2,北,3.5,,,,,-,,0.1,"1,821",120,24,0,34,245,"2,244","2,334","30,294",342,8,9,0.68,
花蓮縣,IV-54,磯碕,37,200,E121.54717,N23.70493,台11線,水璉,磯琦,24,27,37,500,平原區,4,7.2,南,3.5,,,,,-,,0.1,"1,467",62,25,0,21,191,"1,766","1,800","23,841",164,8,9,0.68,
花蓮縣,IV-55,豐濱,50,200,E121.52359,N23.60112,台11線,磯琦,豐濱,37,500,50,495,平原區,10,11.8,北,3.5,,,,,2,,0.4,"1,808",101,31,0,35,347,"2,322","2,553","30,186",374,15,16,0.65,
花蓮縣,IV-55,豐濱,50,200,E121.52359,N23.60112,台11線,磯琦,豐濱,37,500,50,495,平原區,10,11.8,南,3.5,,,,,2,,0.4,"1,631",63,24,0,23,232,"1,973","2,123","25,649",197,15,16,0.65,
花蓮縣,IV-56,立德,54,200,E121.51859,N23.56757,台11線,豐濱,立德,50,495,54,500,山嶺區,8.7,12.6,東,3.5,,,,,2,,0.8,"1,633",100,45,0,39,241,"2,058","2,384","8,232",330,13,14,0.63,
花蓮縣,IV-56,立德,54,200,E121.51859,N23.56757,台11線,豐濱,立德,50,495,54,500,山嶺區,8.7,12.6,西,3.5,,,,,2,,0.8,"1,412",78,31,0,34,192,"1,747","2,005","6,988",191,13,14,0.63,
花蓮縣,IV-57,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,500,69,224,丘陵區,14.7,14.6,北,3.5,,,,,2,,1.8,"1,429",90,24,0,41,204,"1,788","2,078","26,284",311,14,15,0.65,
花蓮縣,IV-57,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,500,69,224,丘陵區,14.7,14.6,南,3.5,,,,,2,,1.8,"1,345",60,25,0,24,185,"1,639","1,813","24,093",167,16,17,0.65,
花蓮縣,IV-58,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,42,9,東,3.5,,,,,-,,1,"2,007",3,4,0,0,284,"2,298","3,330","9,192",375,14,15,0.52,
花蓮縣,IV-58,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,42,9,西,3.5,,,,,-,,1,"1,942",13,19,0,1,"1,066","3,041","4,146","12,164",345,14,15,0.52,
花蓮縣,IV-59,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,34,8.2,東,3.1,,,,,-,,1,366,8,6,0,0,77,457,696,"6,946",107,16,17,0.55,
花蓮縣,IV-59,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,34,8.2,西,3.1,,,,,-,,1,351,8,6,0,0,81,446,678,"6,779",88,16,17,0.55,
花蓮縣,IV-60,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,2.5,19.6,北,3.7,3.7,,,,2,,0.4,"6,333",130,105,0,433,"1,072","8,073","14,778","80,730","1,349",10,11,0.52,
花蓮縣,IV-60,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,2.5,19.6,南,3.7,3.7,,,,2,,0.4,"5,624",121,113,4,382,876,"7,120","13,184","71,200","1,228",11,12,0.52,
花蓮縣,IV-61,溪口,18,300,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,301,平原區,5.3,19.6,北,3.5,3.5,,,,2,,0.8,"6,101",131,92,0,413,418,"7,155","13,576","62,249","1,432",10,11,0.5,
花蓮縣,IV-61,溪口,18,300,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,301,平原區,5.3,19.6,南,3.5,3.5,,,,2,,0.8,"6,710",122,125,0,416,645,"8,018","14,857","69,757","1,424",16,17,0.5,
花蓮縣,IV-62,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,189,130,200,900,平原區,2.2,9.8,北,4.1,,,,,-,,0.8,675,9,46,0,2,93,825,"1,340","7,178",211,17,18,0.56,
花蓮縣,IV-62,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,189,130,200,900,平原區,2.2,9.8,南,4.1,,,,,-,,0.8,613,6,39,0,1,124,783,"1,231","6,812",271,17,18,0.56,
花蓮縣,IV-63,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.6,9,北,3.7,,,,,-,,0.8,542,3,28,0,1,319,893,"1,294","14,824",134,7,8,0.58,
花蓮縣,IV-63,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.6,9,南,3.7,,,,,-,,0.8,497,5,34,0,1,286,823,"1,234","13,662",97,7,8,0.58,
花蓮縣,IV-64,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.7,9,東,3.5,,,,,-,,1,923,15,9,0,11,105,"1,063","1,663","14,563",224,14,15,0.6,
花蓮縣,IV-64,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.7,9,西,3.5,,,,,-,,1,870,14,13,0,10,88,995,"1,571","13,632",148,14,15,0.6,
