縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
花蓮縣,IV-49,溪口 ,229,0,E121.47025,N23.81516,台9線,壽豐,溪口,219,700,229,0,平原區,9.3,19.4,南,3.3,3.3,,,,2,,0.5,4179,105,129,1,182,311,4907,1459,5124,483,8,9,0.57,
花蓮縣,IV-50,林榮,232,100,E121.44485,N23.73713,台9線,溪口,林榮,229,0,232,100,平原區,11.2,18.4,北,3.5,3.5,,,,2,,0.2,5921,47,211,0,197,339,6715,1023,12682.2,666,10,11,0.51,
花蓮縣,IV-50,林榮,232,100,E121.44485,N23.73713,台9線,溪口,林榮,229,0,232,100,平原區,11.2,18.4,南,3.5,3.5,,,,2,,0.2,5687,45,188,0,182,322,6424,1007,12696,704,17,18,0.51,
花蓮縣,IV-51,鳳林  ,240,200,E121.44485,N23.73713,台9線,林榮,鳳林,232,100,240,200,平原區,11.2,20.6,北,3.5,3.5,,,,2.1,,1.2,6571,178,280,0,269,1044,8342,8796,93430.4,722,16,17,0.52,
花蓮縣,IV-51,鳳林  ,240,200,E121.44485,N23.73713,台9線,林榮,鳳林,232,100,240,200,平原區,11.2,20.6,南,3.5,3.5,,,,2.1,,1.2,6137,157,253,0,227,1020,7794,8148,87292.8,601,10,11,0.52,
花蓮縣,IV-53,玉里,193,600,E121.32297,N23.32561,台9線,玉里,安通,290,0,296,0,山嶺區,6,24.2,北,3.7,3.7,,,,2.2,,2.5,2533,36,173,0,17,439,3198,5403,19188,406,17,18,0.53,
花蓮縣,IV-53,玉里,193,600,E121.32297,N23.32561,台9線,玉里,安通,290,0,296,0,山嶺區,6,24.2,南,3.7,3.7,,,,2.2,,2.5,2231,23,186,0,11,369,2820,4838,16920,375,15,16,0.53,
花蓮縣,IV-54,安通,297,700,E121.33296,N23.29918,台9線,安通,竹田,296,0,306,0,山嶺區,10,12.8,北,3.7,,,,,2.2,,0.5,3485,76,174,1,28,510,4274,7191,42740,1028,16,17,0.53,
花蓮縣,IV-54,安通,297,700,E121.33296,N23.29918,台9線,安通,竹田,296,0,306,0,山嶺區,10,12.8,南,3.7,,,,,2.2,,0.5,2986,74,231,1,23,419,3734,6591,37340,1028,16,17,0.53,
花蓮縣,IV-55,富里,316,500,E121.24219,N23.16596,台9線,富里,池上,313,0,319,737,山嶺區,6.74,19.2,北,3.7,3.7,,,,1.8,,0.4,2619,54,147,0,89,471,3380,6028,22646,490,15,16,0.51,
花蓮縣,IV-55,馬太鞍溪橋,247,0,E121.40885,N23.69187,台9線,鳳林,馬太鞍溪橋,240,200,247,0,平原區,6.8,12.4,北,3.6,,,,,2.1,,0.5,3938,142,183,0,45,440,4748,4943,32286.4,1006,17,18,0.52,
花蓮縣,IV-55,富里,316,500,E121.24219,N23.16596,台9線,富里,池上,313,0,319,737,山嶺區,6.74,19.2,南,3.7,3.7,,,,1.8,,0.4,2453,76,118,0,81,473,3201,5690,21446.7,462,15,16,0.51,
花蓮縣,IV-55,馬太鞍溪橋,247,0,E121.40885,N23.69187,台9線,鳳林,馬太鞍溪橋,240,200,247,0,平原區,6.8,12.4,南,3.6,,,,,2.1,,0.5,4266,137,218,0,43,472,5136,5341,34924.8,1006,17,18,0.52,
花蓮縣,IV-56,荳蘭橋  ,1,700,E121.58792,N23.97422,台9丙線,花蓮酒廠,鯉魚潭 ,0,0,18,0,平原區,18,19.6,北,3.7,,,,,2.5,,3.6,6247,22,57,0,0,5013,11339,8912,204102,1764,17,18,0.51,
花蓮縣,IV-56,荳蘭橋  ,1,700,E121.58792,N23.97422,台9丙線,花蓮酒廠,鯉魚潭 ,0,0,18,0,平原區,18,19.6,南,3.7,,,,,2.5,,3.6,6407,25,53,0,0,5377,11862,9252,213516,1764,17,18,0.51,
花蓮縣,IV-57,鯉魚潭  ,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,18,0,22,738,平原區,4.7,12.6,北,3.5,,,,,2,,0.8,677,26,4,0,0,164,871,819,4093.7,222,12,13,0.52,
花蓮縣,IV-57,鯉魚潭  ,18,0,E121.50572,N23.91494,台9丙線,鯉魚潭,壽豐,18,0,22,738,平原區,4.7,12.6,南,3.5,,,,,2,,0.8,639,24,3,0,0,147,813,767,3821.1,222,12,13,0.52,
花蓮縣,IV-58,花蓮大橋  ,5,400,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋  ,0,0,5,900,平原區,37.2,10.4,北,3.6,3.6,,,,-,,1.6,5487,127,75,0,51,825,6565,6522,244218,1383,17,18,0.51,
花蓮縣,IV-58,花蓮大橋  ,5,400,E121.60142,N23.92350,台11線,花蓮市區,花蓮大橋  ,0,0,5,900,平原區,37.2,10.4,南,3.6,3.6,,,,-,,1.6,5667,105,79,0,67,954,6872,6813,255638.4,1103,12,13,0.51,
花蓮縣,IV-59,水璉,23,300,E121.56353,N23.78609,台11線,花蓮大橋,水璉 ,5,400,23,0,丘陵區,17.1,14.4,北,3.5,,,,,2,,1.7,1336,39,38,0,23,151,1587,1635,27137.7,436,16,17,0.51,
花蓮縣,IV-59,水璉,23,300,E121.56353,N23.78609,台11線,花蓮大橋,水璉 ,5,400,23,0,丘陵區,17.1,14.4,南,3.5,,,,,2,,1.7,1270,23,28,0,23,152,1496,1517,25581.6,436,16,17,0.51,
花蓮縣,IV-60,磯碕,36,900,E121.54717,N23.70493,台11線,水璉,磯琦,23,300,37,200,丘陵區,14.2,7.2,北,3.5,,,,,-,,0.1,1084,38,28,0,21,100,1271,1329,18048.2,413,15,16,0.53,
花蓮縣,IV-60,磯碕,36,900,E121.54717,N23.70493,台11線,水璉,磯琦,23,300,37,200,丘陵區,14.2,7.2,南,3.5,,,,,-,,0.1,1150,68,40,0,27,121,1406,1508,19965.2,413,15,16,0.53,
花蓮縣,IV-61,豐濱 ,50,500,E121.52359,N23.60112,台11線,磯琦,豐濱,37,200,50,200,丘陵區,13,12,北,3.5,,,,,2.1,,0.4,1234,37,44,0,17,184,1516,1654,19708,533,14,15,0.53,
花蓮縣,IV-61,豐濱 ,50,500,E121.52359,N23.60112,台11線,磯琦,豐濱,37,200,50,200,丘陵區,13,12,南,3.5,,,,,2.1,,0.4,1386,53,47,0,24,213,1723,1913,22399,533,14,15,0.53,
花蓮縣,IV-62,立德,54,100,E121.51859,N23.56757,台11線,豐濱,立德 ,50,500,54,200,丘陵區,4,12.8,北,3.5,,,,,2.1,,0.8,976,38,24,0,18,68,1124,1286,4496,407,15,16,0.53,
花蓮縣,IV-62,立德,54,100,E121.51859,N23.56757,台11線,豐濱,立德 ,50,500,54,200,丘陵區,4,12.8,南,3.5,,,,,2.1,,0.8,1094,43,26,0,22,96,1281,1459,5124,407,15,16,0.53,
花蓮縣,IV-63,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,100,68,0,丘陵區,13.8,14.6,北,3.5,,,,,2,,1.8,790,30,23,0,8,68,919,1023,12682.2,291,14,15,0.5,
花蓮縣,IV-63,靜浦,68,0,E121.48808,N23.46663,台11線,立德,靜浦,54,100,68,0,丘陵區,13.8,14.6,南,3.5,,,,,2,,1.8,812,19,23,0,8,58,920,1007,12696,291,14,15,0.5,
花蓮縣,IV-64,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,4,9,東,3.5,,,,,-,,1,1689,21,36,0,0,1056,2802,3875,11208,554,8,9,0.52,
花蓮縣,IV-64,光復,0,800,E121.42979,N23.66387,台11甲線,光復,富田,0,0,4,0,山嶺區,4,9,西,3.5,,,,,-,,1,1581,26,28,0,0,939,2574,3581,10296,554,8,9,0.52,
花蓮縣,IV-65,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,15.2,8.2,東,3.1,,,,,-,,1,312,5,12,0,0,99,428,652,6505.6,171,12,13,0.5,
花蓮縣,IV-65,富田,4,0,E121.45782,N23.65629,台11甲線,富田,豐濱,4,0,19,238,山嶺區,15.2,8.2,西,3.1,,,,,-,,1,319,14,9,0,0,83,425,677,6460,171,12,13,0.5,
花蓮縣,IV-66,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,10,20,北,3.7,3.7,,,,2.2,,0.4,4667,115,316,0,355,788,6241,12429,62410,1019,17,18,0.54,
花蓮縣,IV-66,光華,0,100,E121.59046,N23.92485,台11丙線,光華,壽豐,0,0,10,0,山嶺區,10,20,南,3.7,3.7,,,,2.2,,0.4,4095,93,316,0,298,600,5402,10874,54020,1053,8,9,0.54,
花蓮縣,IV-67,溪口,18,100,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,650,平原區,8.65,19.6,北,3.5,3.5,,,,2,,0.8,4313,52,90,0,184,166,4805,8634,41803.5,1203,15,16,0.53,
花蓮縣,IV-67,溪口,18,100,E121.47350,N23.81539,台11丙線,壽豐,溪口,10,0,18,650,平原區,8.65,19.6,南,3.5,3.5,,,,2,,0.8,4936,55,75,0,219,125,5410,9712,47067,1366,15,16,0.53,
花蓮縣,IV-68,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,32,975,41,694,平原區,8.7,9.8,北,4.1,,,,,-,,0.8,505,12,18,0,0,91,626,969,5446.2,382,13,14,0.51,
花蓮縣,IV-68,大禹嶺,41,250,E121.30642,N24.17856,台14甲線,松雪樓,大禹嶺,32,975,41,694,平原區,8.7,9.8,南,4.1,,,,,-,,0.8,473,9,14,0,1,100,597,909,5193.9,382,13,14,0.51,
花蓮縣,IV-69,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.56,9,北,3.7,,,,,-,,0.8,527,6,27,0,0,256,816,1212,13545.6,206,7,8,0.51,
花蓮縣,IV-69,富里,1,500,E121.25228,N23.17297,台23線,富里,東河,0,0,16,563,平原區,16.56,9,南,3.7,,,,,-,,0.8,503,6,21,0,0,263,793,1153,13163.8,206,7,8,0.51,
花蓮縣,IV-70,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.72,9,東,3.5,,,,,-,,1,842,10,10,0,0,104,966,1447,13234.2,357,14,15,0.51,
花蓮縣,IV-70,安通(玉長公路),26,0,E121.35838,N23.26730,台30線,玉里,寧埔,15,100,28,822,平原區,13.72,9,西,3.5,,,,,-,,1,810,10,7,0,0,84,911,1367,12480.7,357,14,15,0.51,
