縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
屏東縣,Ⅲ-07,牛稠溪橋,395,950,120.477111,22.653377,台1線,頭前溪,國立商專,394,603,399,503,平原區,4.9,24.2,北,3.5,3.5,,,,2,,1.8,9786,40,317,3,133,7619,17898,16063,87700,1790,7,8,0.55,
屏東縣,Ⅲ-07,牛稠溪橋,395,950,120.477111,22.653377,台1線,頭前溪,國立商專,394,603,399,503,平原區,4.9,24.2,南,3.5,3.5,,,,2,,1.8,9075,39,341,4,120,7230,16809,15079,82364,1475,17,18,0.55,
屏東縣,Ⅲ-08,豐田招呼站,404,300,120.542326,22.633228,台1線,國立商專,內埔,399,503,406,292,平原區,6.8,21.2,北,3.5,3.5,,,,2,,1.2,11575,207,335,0,90,10278,22485,19854,152898,2503,7,8,0.59,
屏東縣,Ⅲ-08,豐田招呼站,404,300,120.542326,22.633228,台1線,國立商專,內埔,399,503,406,292,平原區,6.8,21.2,南,3.5,3.5,,,,2,,1.2,11234,153,316,1,73,10295,22072,19367,150090,1767,17,18,0.59,
屏東縣,Ⅲ-09,新美和護專,408,200,120.560836,22.603652,台1線,內埔,美和護專,406,292,408,804,平原區,2.5,20.2,北,3.5,3.5,,,,1.8,,0.8,3913,35,171,0,36,3564,7719,6826,19298,718,7,8,0.55,
屏東縣,Ⅲ-09,新美和護專,408,200,120.560836,22.603652,台1線,內埔,美和護專,406,292,408,804,平原區,2.5,20.2,南,3.5,3.5,,,,1.8,,0.8,3769,50,186,1,37,2947,6990,6300,17475,592,7,8,0.55,
屏東縣,Ⅲ-10,竹田招呼站,411,500,120.545854,22.577515,台1線,美和護專,潮州,408,804,413,414,平原區,4.6,20.6,北,3.5,3.5,,,,2,,0.8,7808,93,242,1,63,4904,13111,11936,60311,1031,17,18,0.5,
屏東縣,Ⅲ-10,竹田招呼站,411,500,120.545854,22.577515,台1線,美和護專,潮州,408,804,413,414,平原區,4.6,20.6,南,3.5,3.5,,,,2,,0.8,7755,73,258,0,83,4872,13041,11911,59989,1011,7,8,0.5,
屏東縣,Ⅲ-11,中油加油站,415,600,120.55517,22.547348,台1線,潮州,潮農倉庫,413,414,418,103,平原區,4.7,21.4,北,3.5,3.5,,,,2.3,,0.5,5001,34,217,0,117,1867,7236,7036,34009,676,17,18,0.5,
屏東縣,Ⅲ-11,中油加油站,415,600,120.55517,22.547348,台1線,潮州,潮農倉庫,413,414,418,103,平原區,4.7,21.4,南,3.5,3.5,,,,2.3,,0.5,4726,49,185,0,111,1863,6934,6715,32590,672,7,8,0.5,
屏東縣,Ⅲ-12,武丁招呼站,419,500,120.531454,22.524834,台1線,潮農倉庫,新埤,418,103,425,433,平原區,7.3,21.2,北,3.5,3.5,,,,2.3,,0.4,4468,66,223,1,76,2540,7374,6911,53830,739,17,18,0.5,
屏東縣,Ⅲ-12,武丁招呼站,419,500,120.531454,22.524834,台1線,潮農倉庫,新埤,418,103,425,433,平原區,7.3,21.2,南,3.5,3.5,,,,2.3,,0.4,4680,69,235,0,120,2826,7930,7475,57889,751,7,8,0.5,
屏東縣,Ⅲ-13,新埤大橋北,426,600,120.549701,22.463451,台1線,新埤,水底寮,425,433,435,942,平原區,10.5,23.4,北,3.5,3.5,,,,1.8,,1.2,13463,274,463,0,585,2101,16886,17795,177303,2201,16,17,0.55,
屏東縣,Ⅲ-13,新埤大橋北,426,600,120.549701,22.463451,台1線,新埤,水底寮,425,433,435,942,平原區,10.5,23.4,南,3.5,3.5,,,,1.8,,1.2,13722,377,475,1,572,2506,17653,18474,185356,1831,9,10,0.55,
屏東縣,Ⅲ-14,水底寮,437,0,120.5956826,22.38306929,台1線,水底寮,枋寮,435,942,437,0,平原區,1.1,24.4,北,3.5,3.5,,,,2.2,,2.8,14173,364,465,3,314,3012,18331,18476,20164,2439,16,17,0.54,
屏東縣,Ⅲ-14,水底寮,437,0,120.5956826,22.38306929,台1線,水底寮,枋寮,435,942,437,0,平原區,1.1,24.4,南,3.5,3.5,3.5,,,,,1.1,14045,405,476,3,306,3038,18273,18117,20100,2093,11,12,0.54,
屏東縣,Ⅲ-15,博愛橋,438,300,120.6025402,22.37330934,台1線,枋寮,枋山,437,0,453,693,平原區,16.7,23.2,北,3.5,3.5,,,,2.5,,2,11400,278,453,3,292,1457,13883,14402,231846,2080,17,18,0.52,
屏東縣,Ⅲ-15,博愛橋,438,300,120.6025402,22.37330934,台1線,枋寮,枋山,437,0,453,693,平原區,16.7,23.2,南,3.5,3.5,,,,2.2,,0.3,10565,304,440,3,265,1340,12917,13423,215714,1949,11,12,0.52,
屏東縣,Ⅲ-16,楓港加油站,460,200,120.6884389,22.20189824,台1線,枋山,楓港,453,693,460,600,平原區,6.9,26,北,3.5,3.5,3.5,,,,,1.6,7224,241,175,3,57,705,8405,8452,57995,1627,15,16,0.56,
屏東縣,Ⅲ-16,楓港加油站,460,200,120.6884389,22.20189824,台1線,枋山,楓港,453,693,460,600,平原區,6.9,26,南,3.5,3.5,,,,2,,1.9,7172,355,152,2,104,691,8476,8735,58484,1283,13,14,0.56,
高雄市,Ⅲ-17,鳳山,4,400,120.350862,22.62752,台1戊線,高雄市市界,鳳山,3,240,6,506,平原區,3.3,16,北,3.4,3.5,,,,,,1,6842,129,52,1,0,14275,21299,15682,70287,1351,17,18,0.56,
高雄市,Ⅲ-17,鳳山,4,400,120.350862,22.62752,台1戊線,高雄市市界,鳳山,3,240,6,506,平原區,3.3,16,南,3.4,3.5,,,,,,1,5581,150,56,0,0,11729,17516,12927,57803,1051,17,18,0.56,
高雄市,Ⅲ-18,前庄,8,100,120.384102,22.63044,台1戊線,鳳山,後庄,6,506,8,528,平原區,2,22.4,北,3.5,3.5,,,,2.2,,2,11609,86,225,4,107,9200,21231,18849,42462,2047,17,18,0.51,
高雄市,Ⅲ-18,前庄,8,100,120.384102,22.63044,台1戊線,鳳山,後庄,6,506,8,528,平原區,2,22.4,南,3.5,3.5,,,,2.2,,1.8,10836,103,223,3,96,9379,20640,18188,41280,2090,7,8,0.51,
高雄市,Ⅲ-19,火燒庄,393,100,120.467422,22.969654,台3線,南高縣市界,內門,389,787,396,459,丘陵區,6.7,15.6,北,3.5,3.5,,,,,,0.7,1381,27,59,0,184,521,2172,2786,14552,353,9,10,0.53,
高雄市,Ⅲ-19,火燒庄,393,100,120.467422,22.969654,台3線,南高縣市界,內門,389,787,396,459,丘陵區,6.7,15.6,南,3.5,3.5,,,,,,0.7,1389,20,67,1,94,457,2028,2312,13588,315,15,16,0.53,
高雄市,Ⅲ-20,嶺頂,405,400,120.485546,22.886653,台3線,內門,旗山,396,459,406,228,丘陵區,9.8,18.2,北,3.5,3.5,,,,,,2,7538,131,148,0,193,2315,10325,10450,101185,1020,7,8,0.53,
高雄市,Ⅲ-20,嶺頂,405,400,120.485546,22.886653,台3線,內門,旗山,396,459,406,228,丘陵區,9.8,18.2,南,3.5,3.5,,,,,,2,7683,135,145,1,142,2671,10777,10561,105615,917,17,18,0.53,
高雄市,Ⅲ-21,旗楠橋,408,850,120.502641,22.863295,台3線,旗山,高屏市縣界,406,228,412,926,平原區,6.7,25.3,北,3.5,3.5,,,,2.1,,2.1,2848,22,103,0,114,893,3980,4003,26666,377,13,14,0.52,
高雄市,Ⅲ-21,旗楠橋,408,850,120.502641,22.863295,台3線,旗山,高屏市縣界,406,228,412,926,平原區,6.7,25.3,南,3.5,3.5,,,,2.1,,2.1,2736,14,102,0,71,821,3744,3698,25085,404,11,12,0.52,
屏東縣,Ⅲ-22,里港大橋南,418,600,120.500311,22.780329,台3線,高屏市縣界,里港,412,926,419,937,平原區,7,23.2,北,3.5,3.5,,,,2,,1,4687,22,179,0,1119,1758,7765,9577,54355,1068,7,8,0.55,
屏東縣,Ⅲ-22,里港大橋南,418,600,120.500311,22.780329,台3線,高屏市縣界,里港,412,926,419,937,平原區,7,23.2,南,3.5,3.5,,,,2,,1,4488,18,240,0,1352,1562,7660,10024,53620,884,17,18,0.55,
屏東縣,Ⅲ-23,九如鄉公所,423,200,120.489846,22.739794,台3線,里港,九如,419,937,427,419,平原區,7.5,24.8,北,3.5,3.5,,,,2.2,,2,11404,214,453,2,215,2668,14956,14924,112170,1452,7,8,0.53,
屏東縣,Ⅲ-23,九如鄉公所,423,200,120.489846,22.739794,台3線,里港,九如,419,937,427,419,平原區,7.5,24.8,南,3.5,3.5,,,,2.2,,2,12169,167,423,15,239,2634,15647,15661,117352,1615,17,18,0.53,
屏東縣,Ⅲ-24,西市場,433,600,120.478224,22.67371,台3線,九如,屏東市,427,419,434,962,平原區,7.5,21.8,北,3.5,5.2,,,,,,1.2,8905,37,97,0,3,11365,20407,15935,153052,1317,17,18,0.5,
屏東縣,Ⅲ-24,西市場,433,600,120.478224,22.67371,台3線,九如,屏東市,427,419,434,962,平原區,7.5,21.8,南,3.5,4.4,,,,,,0.9,8156,42,85,0,3,10188,18474,14469,138555,1311,17,18,0.5,
屏東縣,Ⅲ-25,大武營區,434,800,120.475529,22.665217,台3線,屏東市,頭前溪,434,962,436,809,平原區,1.8,15.8,北,3.5,3.5,,,,,,0.8,10170,46,132,1,3,7946,18298,15217,32936,1371,18,19,0.51,
屏東縣,Ⅲ-25,大武營區,434,800,120.475529,22.665217,台3線,屏東市,頭前溪,434,962,436,809,平原區,1.8,15.8,南,3.5,3.5,,,,,,0.8,8887,64,134,0,3,6279,15367,12960,27661,1408,7,8,0.51,
臺東縣,Ⅲ-26,關山鎮,332,200,121.1673978,23.05644815,台9線,花東縣界,武陵,320,46,345,46,丘陵區,25,12.2,北,3.4,,,,,2.1,,0.5,3876,100,180,0,125,888,5169,5785,129225,568,10,11,0.57,
臺東縣,Ⅲ-26,關山鎮,332,200,121.1673978,23.05644815,台9線,花東縣界,武陵,320,46,345,46,丘陵區,25,12.2,南,3.4,,,,,2.1,,0.5,3893,65,176,0,109,916,5159,5619,128975,424,10,11,0.57,
臺東縣,Ⅲ-27,永隆村,346,700,121.1429086,22.93845995,台9線,武陵,鹿野,345,46,355,740,丘陵區,10.7,12,北,3.4,,,,,2,,0.5,1895,76,154,0,138,305,2568,3428,27478,385,10,11,0.6,
臺東縣,Ⅲ-27,永隆村,346,700,121.1429086,22.93845995,台9線,武陵,鹿野,345,46,355,740,丘陵區,10.7,12,南,3.4,,,,,2,,0.5,1829,55,150,0,106,266,2406,3107,25744,255,10,11,0.6,
臺東縣,Ⅲ-28,鹿鳴橋,356,900,121.0944055,22.89218359,台9線,鹿野,檳榔,355,740,367,550,丘陵區,11.8,13.2,北,3.4,,,,,2,,1.1,4147,129,165,0,132,570,5143,5974,60687,611,10,11,0.55,
臺東縣,Ⅲ-28,鹿鳴橋,356,900,121.0944055,22.89218359,台9線,鹿野,檳榔,355,740,367,550,丘陵區,11.8,13.2,南,3.4,,,,,2,,1.1,4101,109,173,0,138,570,5091,5922,60074,494,10,11,0.55,
臺東縣,Ⅲ-29,檳榔橋,367,700,121.0905533,22.81046632,台9線,檳榔,卑南,367,550,373,121,丘陵區,5.6,12.5,北,3.4,,,,,2.1,,0.9,6126,174,191,0,147,1605,8243,8759,46161,869,7,8,0.59,
臺東縣,Ⅲ-29,檳榔橋,367,700,121.0905533,22.81046632,台9線,檳榔,卑南,367,550,373,121,丘陵區,5.6,12.5,南,3.4,,,,,2.1,,0.4,6022,87,172,0,151,1655,8087,8382,45287,612,7,8,0.59,
臺東縣,Ⅲ-30,東方大鎮,376,0,121.122181,22.76883286,台9線,卑南,新園,373,121,383,876,丘陵區,10.8,17.7,北,3.5,3.5,,,,,,1.2,5448,115,86,0,19,4002,9670,8346,104436,930,8,9,0.51,
臺東縣,Ⅲ-30,東方大鎮,376,0,121.122181,22.76883286,台9線,卑南,新園,373,121,383,876,丘陵區,10.8,17.7,南,3.5,3.5,,,,,,2.3,5821,95,65,0,31,3972,9984,8679,107827,954,8,9,0.51,
臺東縣,Ⅲ-31,新園橋,384,100,121.0492293,22.76087672,台9線,新園,知本,383,876,391,200,丘陵區,7.3,18.8,北,3.4,4.4,,,,,,1.5,3277,196,174,0,179,1458,5284,5787,38573,500,7,8,0.51,
臺東縣,Ⅲ-31,新園橋,384,100,121.0492293,22.76087672,台9線,新園,知本,383,876,391,200,丘陵區,7.3,18.8,南,3.4,4.4,,,,,,1.5,3156,99,141,0,171,1340,4907,5295,35821,483,16,17,0.51,
臺東縣,Ⅲ-32,知本橋,391,500,121.0396082,22.70180182,台9線,知本,南太麻里,391,200,405,393,丘陵區,14.2,18.2,北,3.5,3.5,,,,,,1.5,2194,166,132,0,170,800,3462,4120,49160,360,10,11,0.5,分離車道
臺東縣,Ⅲ-32,知本橋,391,500,121.0396082,22.70180182,台9線,知本,南太麻里,391,200,405,393,丘陵區,14.2,18.2,南,3.5,3.5,,,,,,1.5,2398,79,172,0,138,841,3628,4095,51518,354,16,17,0.5,分離車道
臺東縣,Ⅲ-33,金崙大橋,413,750,120.9663008,22.52483747,台9線,南太麻里,大武,405,393,435,0,丘陵區,29.6,18.2,北,3.5,3.5,,,,,,2,2865,185,229,0,214,275,3768,4928,111533,524,11,12,0.53,
臺東縣,Ⅲ-33,金崙大橋,413,750,120.9663008,22.52483747,台9線,南太麻里,大武,405,393,435,0,丘陵區,29.6,18.2,南,3.5,3.5,,,,,,2,2736,93,219,0,194,196,3438,4448,101765,583,15,16,0.53,
臺東縣,Ⅲ-34,大武橋,435,100,120.906888,22.36094544,台9線,大武,壽卡,435,0,455,359,丘陵區,20.4,18,北,3.4,3.9,,,,,,1.5,3858,254,244,0,209,969,5534,6480,112894,656,9,10,0.54,
臺東縣,Ⅲ-34,大武橋,435,100,120.906888,22.36094544,台9線,大武,壽卡,435,0,455,359,丘陵區,20.4,18,南,3.4,3.9,,,,,,1.5,3592,121,255,0,214,911,5093,5961,103897,765,16,17,0.54,
屏東縣,Ⅲ-35,丹路,471,800,120.7233501,22.20768356,台9線,壽卡,楓港,455,359,475,646,山嶺區,20.3,18,北,3.4,4,,,,,,1.5,3176,243,210,1,235,313,4178,8541,84813,860,9,10,0.52,
屏東縣,Ⅲ-35,丹路,471,800,120.7233501,22.20768356,台9線,壽卡,楓港,455,359,475,646,山嶺區,20.3,18,南,3.4,4,,,,,,1.5,3035,107,192,0,174,300,3808,7267,77302,939,17,18,0.52,
臺東縣,Ⅲ-36,卑南鄉公所,2,300,121.0874813,22.78266116,台9乙線,賓朗,豐田,0,0,3,407,丘陵區,3.4,18.2,北,3.4,4.5,,,,,,1.1,2634,82,160,0,122,1040,4038,4352,36342,436,10,11,0.55,
臺東縣,Ⅲ-36,卑南鄉公所,2,300,121.0874813,22.78266116,台9乙線,賓朗,豐田,0,0,3,407,丘陵區,3.4,18.2,南,3.4,4.5,,,,,,1.1,2397,52,165,0,132,966,3712,4071,33408,358,17,18,0.55,
臺東縣,Ⅲ-37,外環道便利商店,85,600,121.4578503,23.3173146,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,北,3.5,,,,,2.2,,2.9,865,123,23,0,23,166,1200,1501,43920,208,11,12,0.56,
臺東縣,Ⅲ-37,外環道便利商店,85,600,121.4578503,23.3173146,台11線,花東縣界,三仙,72,569,109,199,丘陵區,36.6,18.4,南,3.5,,,,,2.2,,2.9,736,23,22,0,26,139,946,1071,34624,165,11,12,0.56,
臺東縣,Ⅲ-38,萬年橋,112,300,121.384156,23.10967,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,北,3.5,,,,,2.4,,3.1,2300,153,84,0,17,917,3471,3555,16661,371,11,12,0.57,
臺東縣,Ⅲ-38,萬年橋,112,300,121.384156,23.10967,台11線,三仙,成功,109,199,114,0,丘陵區,4.8,18.2,南,3.5,,,,,2.4,,3.1,2337,45,71,0,30,892,3375,3281,16200,285,11,12,0.57,
臺東縣,Ⅲ-39,全滿加油站,114,300,121.3687016,23.10101997,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,北,3.5,,,,,2.3,,3.5,2465,130,95,0,28,798,3516,3679,32699,424,11,12,0.62,
臺東縣,Ⅲ-39,全滿加油站,114,300,121.3687016,23.10101997,台11線,成功,新港,114,0,123,323,丘陵區,9.3,18.4,南,3.6,,,,,2.4,,2.9,2348,47,95,0,43,699,3232,3339,30058,261,11,12,0.62,
臺東縣,Ⅲ-40,東河道班房,129,200,121.3112699,22.98361993,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,北,3.5,,,,,2,,0.5,2365,179,55,0,31,499,3129,3472,59764,307,14,15,0.53,
臺東縣,Ⅲ-40,東河道班房,129,200,121.3112699,22.98361993,台11線,新港,興昌,123,323,142,382,丘陵區,19.1,13,南,3.5,,,,,2,,0.5,2210,69,65,0,31,451,2826,2993,53977,343,14,15,0.53,
臺東縣,Ⅲ-41,都蘭糖廠,145,100,121.225661,22.871265,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,北,3.6,,,,,1.8,,1.6,3280,150,66,0,37,757,4290,4492,63921,395,13,14,0.53,
臺東縣,Ⅲ-41,都蘭糖廠,145,100,121.225661,22.871265,台11線,興昌,富岡,142,382,157,331,丘陵區,14.9,12.8,南,3.6,,,,,1.8,,0.4,3045,69,61,0,43,688,3906,3994,58199,445,13,14,0.53,
臺東縣,Ⅲ-42,中華大橋,160,700,121.1693194,22.77183949,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,北,3.5,3.5,,,,2.1,,2.2,5900,151,93,0,77,2208,8429,8319,69118,860,7,8,0.52,分離車道
臺東縣,Ⅲ-42,中華大橋,160,700,121.1693194,22.77183949,台11線,富岡,新豐里橋,157,331,165,574,丘陵區,8.2,23.6,南,3.5,3.5,,,,2.1,,2.2,5610,74,95,0,75,2149,8003,7827,65625,787,17,18,0.52,分離車道
臺東縣,Ⅲ-43,新豐里橋,165,100,121.145224,22.74108294,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,北,3.5,4.5,,,,,,0.7,4424,138,132,1,92,1599,6386,6388,28098,664,7,8,0.54,
臺東縣,Ⅲ-43,新豐里橋,165,100,121.145224,22.74108294,台11線,新豐里橋,豐源大橋,165,574,170,0,丘陵區,4.4,20,南,3.5,4.5,,,,,,0.7,4351,45,112,0,95,1596,6199,6098,27276,566,17,18,0.54,
臺東縣,Ⅲ-44,豐源橋收費站,170,700,121.0973003,22.72448447,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,北,3.5,4.4,,,,,,0.5,7458,152,203,0,158,3486,11457,11050,93947,993,16,17,0.51,
臺東縣,Ⅲ-44,豐源橋收費站,170,700,121.0973003,22.72448447,台11線,豐源大橋,知本,170,0,178,229,丘陵區,8.2,18.4,南,3.5,4.4,,,,,,0.5,7470,94,188,0,171,3250,11173,10839,91619,1038,7,8,0.51,
臺東縣,Ⅲ-45,台東大橋,4,700,121.1436398,22.79184467,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,北,3.4,,,,,2,,0.5,1434,45,80,0,10,623,2192,2171,16221,181,11,12,0.56,
臺東縣,Ⅲ-45,台東大橋,4,700,121.1436398,22.79184467,台11乙線,富岡,卑南,0,0,7,405,丘陵區,7.4,12,南,3.4,,,,,2,,0.5,1481,22,76,0,14,698,2291,2194,16953,227,11,12,0.56,
高雄市,Ⅲ-46,海巡署,187,200,120.179737,22.900327,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,北,3.5,3.5,,,,2,,0.6,5035,47,141,1,32,3173,8429,7638,80918,1110,17,18,0.51,
高雄市,Ⅲ-46,海巡署,187,200,120.179737,22.900327,台17線,湖內,竹滬,185,205,194,780,平原區,9.6,22,南,3.5,3.5,,,,2,,0.6,5112,43,142,0,23,2474,7794,7191,74822,1142,16,17,0.51,
高雄市,Ⅲ-47,竹滬,196,400,120.227689,22.859501,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,北,3.5,3.5,,,,,,0.9,5684,46,268,1,73,3587,9659,8529,80170,1124,17,18,0.54,
高雄市,Ⅲ-47,竹滬,196,400,120.227689,22.859501,台17線,竹滬,彌陀,194,780,203,77,平原區,8.3,16,南,3.5,3.5,,,,,,0.9,5511,47,208,2,50,3819,9637,8341,79987,1315,7,8,0.54,
高雄市,Ⅲ-48,維仁橋,204,100,120.243959,22.794151,台17線,彌陀,梓官,203,77,211,59,平原區,8,25,北,3.5,3.5,,,,2.3,,1.6,6698,44,264,10,136,5033,12185,11121,97480,2448,7,8,0.64,
高雄市,Ⅲ-48,維仁橋,204,100,120.243959,22.794151,台17線,彌陀,梓官,203,77,211,59,平原區,8,25,南,3.5,3.5,,,,2.3,,1.6,6119,68,286,10,115,4265,10863,10011,86904,1379,17,18,0.64,
高雄市,Ⅲ-49,北界橋,211,800,120.271559,22.730626,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,北,3.5,3.5,,,,2,,1.5,10174,83,204,6,99,9869,20435,17828,292221,2339,7,8,0.54,
高雄市,Ⅲ-49,北界橋,211,800,120.271559,22.730626,台17線,梓官,三民派出所,211,59,225,366,平原區,14.3,24.2,南,3.5,3.5,,,,2.8,,1.5,10311,101,204,7,89,9272,19984,17547,285771,1992,17,18,0.54,
高雄市,Ⅲ-50,中坑門,243,900,120.3689596,22.50666244,台17線,三民派出所,林園,225,366,247,804,平原區,22.4,35,北,3.5,3.6,,,,4.8,,0.7,7836,99,252,1,495,10957,19640,17521,439936,3185,7,8,0.61,
