縣市別,調查站_編號,調查站_地點,調查站_樁號_K,調查站_樁號_百位數,調查站_座標_經度,調查站_座標_緯度,路線編號,起迄地名_起點,起迄地名_迄點,起點樁號_K,起點樁號_百位數,迄點樁號_K,迄點樁號_百位數,地形,里程(公里),路面寬度(公尺),方向(往),車道佈設_快車道寬度(公尺)_1,車道佈設_快車道寬度(公尺)_2,車道佈設_快車道寬度(公尺)_3,車道佈設_快車道寬度(公尺)_4,車道佈設_快車道寬度(公尺)_5,車道佈設_機慢車道寬度(公尺)_1,車道佈設_機慢車道寬度(公尺)_2,車道佈設_路肩寬度(公尺),各車種車輛數(輛/日)_小型車,各車種車輛數(輛/日)_大客車,各車種車輛數(輛/日)_大貨車,各車種車輛數(輛/日)_全聯結車,各車種車輛數(輛/日)_半聯結車,各車種車輛數(輛/日)_機車,各車種車輛數(輛/日)_合計,總計_流量(PCU),總計_車公里,尖峰小時_交通量(PCU),尖峰小時_時段_起,尖峰小時_時段_迄,方向係數,備註
屏東縣,Ⅲ-16,楓港加油站,460,200,120.6883537,22.20194589,台1線,枋山,楓港,453,693,460,600,平原區,6.9,26,北,3.5,3.5,3.5,,,,,1.6,4047,51,102,2,74,525,4801,4820,33127,514,15,16,0.53,
屏東縣,Ⅲ-16,楓港加油站,460,200,120.6883537,22.20194589,台1線,枋山,楓港,453,693,460,600,平原區,6.9,26,南,3.5,3.5,,,,2,,1.9,3746,78,94,2,54,473,4447,4503,30684,458,9,10,0.53,
高雄市,Ⅲ-17,鳳山,4,400,120.3508711,22.62730081,台1戊線,高雄市市界,鳳山,3,240,6,506,平原區,3.3,16,北,3.4,3.5,,,,,,1,4408,57,40,0,0,10006,14511,10558,47886,1116,17,18,0.53,
高雄市,Ⅲ-17,鳳山,4,400,120.3508711,22.62730081,台1戊線,高雄市市界,鳳山,3,240,6,506,平原區,3.3,16,南,3.4,3.5,,,,,,1,3673,71,37,0,1,9626,13408,9615,44246,979,17,18,0.53,
高雄市,Ⅲ-18,前庄,8,100,120.3841758,22.63046205,台1戊線,鳳山,後庄,6,506,8,528,平原區,2,22.4,北,3.5,3.5,,,,2.2,,2,7738,37,161,4,157,6863,14960,13323,29920,1422,17,18,0.58,
高雄市,Ⅲ-18,前庄,8,100,120.3841758,22.63046205,台1戊線,鳳山,後庄,6,506,8,528,平原區,2,22.4,南,3.5,3.5,,,,2.2,,1.8,7660,41,194,2,109,7136,15142,13341,30284,1983,7,8,0.58,
高雄市,Ⅲ-19,火燒庄,393,100,120.467158,22.96937257,台3線,南高縣市界,內門,389,787,396,459,丘陵區,6.7,15.6,北,3.5,3.5,,,,,,0.7,1166,14,52,0,63,462,1757,1890,11772,224,7,8,0.5,
高雄市,Ⅲ-19,火燒庄,393,100,120.467158,22.96937257,台3線,南高縣市界,內門,389,787,396,459,丘陵區,6.7,15.6,南,3.5,3.5,,,,,,0.7,1184,13,42,0,29,470,1738,1721,11645,225,17,18,0.5,
高雄市,Ⅲ-20,嶺頂,405,400,120.4855081,22.88607198,台3線,內門,旗山,396,459,406,228,丘陵區,9.8,18.2,北,3.5,3.5,,,,,,2,5220,48,136,0,122,1990,7516,7392,73657,734,7,8,0.5,
高雄市,Ⅲ-20,嶺頂,405,400,120.4855081,22.88607198,台3線,內門,旗山,396,459,406,228,丘陵區,9.8,18.2,南,3.5,3.5,,,,,,2,5571,47,145,0,98,2181,8042,7754,78812,728,16,17,0.5,
高雄市,Ⅲ-21,旗南橋,408,850,120.4978612,22.867962,台3線,旗山,高屏市縣界,406,228,412,926,平原區,6.7,25.5,北,3.6,3.6,,,,2.1,,2.3,2251,11,116,0,112,1044,3534,3509,23678,380,7,8,0.51,
高雄市,Ⅲ-21,旗南橋,408,850,120.4978612,22.867962,台3線,旗山,高屏市縣界,406,228,412,926,平原區,6.7,25.5,南,3.6,3.6,,,,2.1,,2.3,2332,9,129,1,88,1002,3561,3508,23859,371,17,18,0.51,
屏東縣,Ⅲ-22,里港大橋南,418,600,120.5001786,22.78019198,台3線,高屏市縣界,里港,412,926,419,937,平原區,7,23.2,北,3.5,3.5,,,,2,,1,3070,17,206,1,594,1117,5005,5972,35035,648,7,8,0.51,
屏東縣,Ⅲ-22,里港大橋南,418,600,120.5001786,22.78019198,台3線,高屏市縣界,里港,412,926,419,937,平原區,7,23.2,南,3.5,3.5,,,,2,,1,2966,18,216,1,684,1078,4963,6127,34741,629,17,18,0.51,
屏東縣,Ⅲ-23,九如鄉公所,423,200,120.4900911,22.74144252,台3線,里港,九如,419,937,427,419,平原區,7.5,24.8,北,3.5,3.5,,,,2.2,,2,6609,46,402,11,235,1929,9232,9369,69240,941,7,8,0.51,
屏東縣,Ⅲ-23,九如鄉公所,423,200,120.4900911,22.74144252,台3線,里港,九如,419,937,427,419,平原區,7.5,24.8,南,3.5,3.5,,,,2.2,,2,6874,64,479,8,232,1888,9545,9731,71588,979,17,18,0.51,
屏東縣,Ⅲ-24,西市場,433,600,120.4781616,22.67361499,台3線,九如,屏東市,427,419,434,962,平原區,7.5,20,北,3.6,5,,,,,,0.6,6479,19,82,0,2,8334,14916,11637,111870,1041,17,18,0.53,
屏東縣,Ⅲ-24,西市場,433,600,120.4781616,22.67361499,台3線,九如,屏東市,427,419,434,962,平原區,7.5,20,南,3.6,4,,,,,,0.2,5835,15,87,0,1,7619,13557,10563,101678,1171,7,8,0.53,
屏東縣,Ⅲ-25,大武營區,434,800,120.47483,22.66522579,台3線,屏東市,頭前溪,434,962,436,809,平原區,1.8,15.8,北,3.5,3.5,,,,,,0.8,7046,27,194,0,19,5597,12883,10793,23189,1056,17,18,0.55,
屏東縣,Ⅲ-25,大武營區,434,800,120.47483,22.66522579,台3線,屏東市,頭前溪,434,962,436,809,平原區,1.8,15.8,南,3.5,3.5,,,,,,0.8,6712,25,159,0,13,4577,11486,9774,20675,1267,7,8,0.55,
臺東縣,Ⅲ-26,關山鎮,316,400,121.167287,23.05635264,台9線,花東縣界,武陵,304,246,329,246,丘陵區,25,12.4,北,3.6,,,,,2.1,,0.6,2998,15,210,0,81,892,4196,4524,104900,347,16,17,0.57,
臺東縣,Ⅲ-26,關山鎮,316,400,121.167287,23.05635264,台9線,花東縣界,武陵,304,246,329,246,丘陵區,25,12.4,南,3.6,,,,,2.1,,0.4,2996,15,199,0,97,968,4275,4607,106875,456,16,17,0.57,
臺東縣,Ⅲ-27,永隆村,330,900,121.1428605,22.93850329,台9線,武陵,鹿野,329,246,339,940,丘陵區,10.7,12,北,3.4,,,,,2,,0.5,1662,18,103,0,84,232,2099,2561,22459,237,16,17,0.51,
臺東縣,Ⅲ-27,永隆村,330,900,121.1428605,22.93850329,台9線,武陵,鹿野,329,246,339,940,丘陵區,10.7,12,南,3.4,,,,,2,,0.5,1629,20,86,0,72,269,2076,2442,22213,250,16,17,0.51,
臺東縣,Ⅲ-28,鹿鳴橋,341,100,121.0944798,22.89220597,台9線,鹿野,檳榔,339,940,351,750,丘陵區,11.8,13.2,北,3.4,,,,,2,,1.1,3225,18,116,0,88,565,4012,4350,47342,334,17,18,0.6,
臺東縣,Ⅲ-28,鹿鳴橋,341,100,121.0944798,22.89220597,台9線,鹿野,檳榔,339,940,351,750,丘陵區,11.8,13.2,南,3.4,,,,,2,,1.1,3370,19,129,0,90,544,4152,4536,48994,509,17,18,0.6,
臺東縣,Ⅲ-29,檳榔橋,352,0,121.09066,22.81035099,台9線,檳榔,卑南,351,750,388,821,丘陵區,5.6,12.5,北,3.4,,,,,2.1,,0.9,4838,23,146,0,92,1400,6499,6505,36394,552,17,18,0.54,
臺東縣,Ⅲ-29,檳榔橋,352,0,121.09066,22.81035099,台9線,檳榔,卑南,351,750,388,821,丘陵區,5.6,12.5,南,3.4,,,,,2.1,,0.4,4862,22,165,1,95,1416,6561,6611,36742,649,17,18,0.54,
臺東縣,Ⅲ-30,東方大鎮,360,400,121.1221739,22.76877687,台9線,卑南,新園,388,821,368,276,丘陵區,10.8,17.7,北,3.5,3.5,,,,,,1.2,3503,26,61,0,13,3364,6967,5760,75244,593,17,18,0.54,
臺東縣,Ⅲ-30,東方大鎮,360,400,121.1221739,22.76877687,台9線,卑南,新園,388,821,368,276,丘陵區,10.8,17.7,南,3.5,3.5,,,,,,2.3,3294,25,40,0,7,3219,6585,5390,71118,510,11,12,0.54,
臺東縣,Ⅲ-31,新園橋,368,400,121.0491729,22.76089885,台9線,新園,知本,368,276,375,500,丘陵區,7.3,18.8,北,3.4,4.4,,,,,,1.5,2636,23,123,0,105,1192,4079,4168,29777,395,17,18,0.53,
臺東縣,Ⅲ-31,新園橋,368,400,121.0491729,22.76089885,台9線,新園,知本,368,276,375,500,丘陵區,7.3,18.8,南,3.4,4.4,,,,,,1.5,2482,23,88,1,120,1083,3797,3959,27718,349,17,18,0.53,
臺東縣,Ⅲ-32,知本橋,375,850,121.0395789,22.70172622,台9線,知本,南太麻里,375,500,389,743,丘陵區,14.2,18.2,北,3.5,3.5,,,,,,1.5,1610,24,78,0,123,712,2547,2856,36167,294,17,18,0.54,分離車道
臺東縣,Ⅲ-32,知本橋,375,850,121.0395789,22.70172622,台9線,知本,南太麻里,375,500,389,743,丘陵區,14.2,18.2,南,3.5,3.5,,,,,,1.5,1670,22,80,1,93,663,2529,2742,35912,246,10,11,0.54,分離車道
臺東縣,Ⅲ-33,金崙大橋,398,400,120.9662365,22.52465541,台9線,南太麻里,大武,389,743,414,250,丘陵區,29.6,18.2,北,3.5,3.5,,,,,,2,2242,3,146,0,165,152,2708,3456,80157,312,16,17,0.53,
臺東縣,Ⅲ-33,金崙大橋,398,400,120.9662365,22.52465541,台9線,南太麻里,大武,389,743,414,250,丘陵區,29.6,18.2,南,3.5,3.5,,,,,,2,2308,3,110,0,200,161,2782,3631,82347,357,13,14,0.53,
臺東縣,Ⅲ-34,大武橋,418,200,120.906901,22.36070178,台9線,大武,壽卡,414,250,433,59,丘陵區,20.4,18,北,3.4,3.9,,,,,,1.5,2785,17,113,0,186,800,3901,4455,79580,418,11,12,0.54,
